,Unnamed: 0,ID,Date,PolicyType,PolicyValue,PolicyFlag,PolicyNotes,PolicySource
251173,251173,BE,2020-01-07,E1,0.0,,,OxCGRT
251174,251174,BE,2020-01-07,E2,0.0,,,OxCGRT
251175,251175,BE,2020-01-07,E3,0.0,,,OxCGRT
251176,251176,BE,2020-01-07,E4,0.0,,,OxCGRT
251177,251177,BE,2020-01-07,H1,0.0,,,OxCGRT
251178,251178,BE,2020-01-07,H2,0.0,,,OxCGRT
251179,251179,BE,2020-01-07,H3,0.0,,,OxCGRT
251180,251180,BE,2020-01-07,H4,0.0,,,OxCGRT
251181,251181,BE,2020-01-07,H5,0.0,,,OxCGRT
251182,251182,BE,2020-01-07,H6,0.0,,,OxCGRT
251183,251183,BE,2020-01-07,H7,0.0,,,OxCGRT
251184,251184,BE,2020-01-07,H8,0.0,,,OxCGRT
251185,251185,BE,2020-01-07,I1,0.0,,,OxCGRT
251186,251186,BE,2020-01-07,I1D,0.0,,,OxCGRT
251187,251187,BE,2020-01-07,I2,0.0,,,OxCGRT
251188,251188,BE,2020-01-07,I2D,0.0,,,OxCGRT
251189,251189,BE,2020-01-07,I3,0.0,,,OxCGRT
251190,251190,BE,2020-01-07,I3D,0.0,,,OxCGRT
251191,251191,BE,2020-01-07,I4,0.0,,,OxCGRT
251192,251192,BE,2020-01-07,I4D,0.0,,,OxCGRT
251193,251193,BE,2020-01-07,I4L,0.0,,,OxCGRT
251194,251194,BE,2020-01-07,I4LD,0.0,,,OxCGRT
251195,251195,BE,2020-01-07,M1,,,,OxCGRT
251196,251196,BE,2020-01-08,C1,0.0,,,OxCGRT
251197,251197,BE,2020-01-08,C2,0.0,,,OxCGRT
251198,251198,BE,2020-01-08,C3,0.0,,,OxCGRT
251199,251199,BE,2020-01-08,C4,0.0,,,OxCGRT
251200,251200,BE,2020-01-08,C5,0.0,,,OxCGRT
251201,251201,BE,2020-01-08,C6,0.0,,,OxCGRT
251202,251202,BE,2020-01-08,C7,0.0,,,OxCGRT
251203,251203,BE,2020-01-08,C8,0.0,,,OxCGRT
251204,251204,BE,2020-01-08,Cases,,,,OxCGRT
251205,251205,BE,2020-01-08,Deaths,,,,OxCGRT
251206,251206,BE,2020-01-08,E1,0.0,,,OxCGRT
251207,251207,BE,2020-01-08,E2,0.0,,,OxCGRT
251208,251208,BE,2020-01-08,E3,0.0,,,OxCGRT
251209,251209,BE,2020-01-08,E4,0.0,,,OxCGRT
251210,251210,BE,2020-01-08,H1,0.0,,,OxCGRT
251211,251211,BE,2020-01-08,H2,0.0,,,OxCGRT
251212,251212,BE,2020-01-08,H3,0.0,,,OxCGRT
251213,251213,BE,2020-01-08,H4,0.0,,,OxCGRT
251214,251214,BE,2020-01-08,H5,0.0,,,OxCGRT
251215,251215,BE,2020-01-08,H6,0.0,,,OxCGRT
251216,251216,BE,2020-01-08,H7,0.0,,,OxCGRT
251217,251217,BE,2020-01-08,H8,0.0,,,OxCGRT
251218,251218,BE,2020-01-08,I1,0.0,,,OxCGRT
251219,251219,BE,2020-01-08,I1D,0.0,,,OxCGRT
251220,251220,BE,2020-01-08,I2,0.0,,,OxCGRT
251221,251221,BE,2020-01-08,I2D,0.0,,,OxCGRT
251222,251222,BE,2020-01-08,I3,0.0,,,OxCGRT
251223,251223,BE,2020-01-08,I3D,0.0,,,OxCGRT
251224,251224,BE,2020-01-08,I4,0.0,,,OxCGRT
251225,251225,BE,2020-01-08,I4D,0.0,,,OxCGRT
251226,251226,BE,2020-01-08,I4L,0.0,,,OxCGRT
251227,251227,BE,2020-01-08,I4LD,0.0,,,OxCGRT
251228,251228,BE,2020-01-08,M1,,,,OxCGRT
251229,251229,BE,2020-01-09,C1,0.0,,,OxCGRT
251230,251230,BE,2020-01-09,C2,0.0,,,OxCGRT
251231,251231,BE,2020-01-09,C3,0.0,,,OxCGRT
251232,251232,BE,2020-01-09,C4,0.0,,,OxCGRT
251233,251233,BE,2020-01-09,C5,0.0,,,OxCGRT
251234,251234,BE,2020-01-09,C6,0.0,,,OxCGRT
251235,251235,BE,2020-01-09,C7,0.0,,,OxCGRT
251236,251236,BE,2020-01-09,C8,0.0,,,OxCGRT
251237,251237,BE,2020-01-09,Cases,,,,OxCGRT
251238,251238,BE,2020-01-09,Deaths,,,,OxCGRT
251239,251239,BE,2020-01-09,E1,0.0,,,OxCGRT
251240,251240,BE,2020-01-09,E2,0.0,,,OxCGRT
251241,251241,BE,2020-01-09,E3,0.0,,,OxCGRT
251242,251242,BE,2020-01-09,E4,0.0,,,OxCGRT
251243,251243,BE,2020-01-09,H1,0.0,,,OxCGRT
251244,251244,BE,2020-01-09,H2,0.0,,,OxCGRT
251245,251245,BE,2020-01-09,H3,0.0,,,OxCGRT
251246,251246,BE,2020-01-09,H4,0.0,,,OxCGRT
251247,251247,BE,2020-01-09,H5,0.0,,,OxCGRT
251248,251248,BE,2020-01-09,H6,0.0,,,OxCGRT
251249,251249,BE,2020-01-09,H7,0.0,,,OxCGRT
251250,251250,BE,2020-01-09,H8,0.0,,,OxCGRT
251251,251251,BE,2020-01-09,I1,0.0,,,OxCGRT
251252,251252,BE,2020-01-09,I1D,0.0,,,OxCGRT
251253,251253,BE,2020-01-09,I2,0.0,,,OxCGRT
251254,251254,BE,2020-01-09,I2D,0.0,,,OxCGRT
251255,251255,BE,2020-01-09,I3,0.0,,,OxCGRT
251256,251256,BE,2020-01-09,I3D,0.0,,,OxCGRT
251257,251257,BE,2020-01-09,I4,0.0,,,OxCGRT
251258,251258,BE,2020-01-09,I4D,0.0,,,OxCGRT
251259,251259,BE,2020-01-09,I4L,0.0,,,OxCGRT
251260,251260,BE,2020-01-09,I4LD,0.0,,,OxCGRT
251261,251261,BE,2020-01-09,M1,,,,OxCGRT
251262,251262,BE,2020-01-10,C1,0.0,,,OxCGRT
251263,251263,BE,2020-01-10,C2,0.0,,,OxCGRT
251264,251264,BE,2020-01-10,C3,0.0,,,OxCGRT
251265,251265,BE,2020-01-10,C4,0.0,,,OxCGRT
251266,251266,BE,2020-01-10,C5,0.0,,,OxCGRT
251267,251267,BE,2020-01-10,C6,0.0,,,OxCGRT
251268,251268,BE,2020-01-10,C7,0.0,,,OxCGRT
251269,251269,BE,2020-01-10,C8,0.0,,,OxCGRT
251270,251270,BE,2020-01-10,Cases,,,,OxCGRT
251271,251271,BE,2020-01-10,Deaths,,,,OxCGRT
251272,251272,BE,2020-01-10,E1,0.0,,,OxCGRT
251273,251273,BE,2020-01-10,E2,0.0,,,OxCGRT
251274,251274,BE,2020-01-10,E3,0.0,,,OxCGRT
251275,251275,BE,2020-01-10,E4,0.0,,,OxCGRT
251276,251276,BE,2020-01-10,H1,0.0,,,OxCGRT
251277,251277,BE,2020-01-10,H2,0.0,,,OxCGRT
251278,251278,BE,2020-01-10,H3,0.0,,,OxCGRT
251279,251279,BE,2020-01-10,H4,0.0,,,OxCGRT
251280,251280,BE,2020-01-10,H5,0.0,,,OxCGRT
251281,251281,BE,2020-01-10,H6,0.0,,,OxCGRT
251282,251282,BE,2020-01-10,H7,0.0,,,OxCGRT
251283,251283,BE,2020-01-10,H8,0.0,,,OxCGRT
251284,251284,BE,2020-01-10,I1,0.0,,,OxCGRT
251285,251285,BE,2020-01-10,I1D,0.0,,,OxCGRT
251286,251286,BE,2020-01-10,I2,0.0,,,OxCGRT
251287,251287,BE,2020-01-10,I2D,0.0,,,OxCGRT
251288,251288,BE,2020-01-10,I3,0.0,,,OxCGRT
251289,251289,BE,2020-01-10,I3D,0.0,,,OxCGRT
251290,251290,BE,2020-01-10,I4,0.0,,,OxCGRT
251291,251291,BE,2020-01-10,I4D,0.0,,,OxCGRT
251292,251292,BE,2020-01-10,I4L,0.0,,,OxCGRT
251293,251293,BE,2020-01-10,I4LD,0.0,,,OxCGRT
251294,251294,BE,2020-01-10,M1,,,,OxCGRT
251295,251295,BE,2020-01-11,C1,0.0,,,OxCGRT
251296,251296,BE,2020-01-11,C2,0.0,,,OxCGRT
251297,251297,BE,2020-01-11,C3,0.0,,,OxCGRT
251298,251298,BE,2020-01-11,C4,0.0,,,OxCGRT
251299,251299,BE,2020-01-11,C5,0.0,,,OxCGRT
251300,251300,BE,2020-01-11,C6,0.0,,,OxCGRT
251301,251301,BE,2020-01-11,C7,0.0,,,OxCGRT
251302,251302,BE,2020-01-11,C8,0.0,,,OxCGRT
251303,251303,BE,2020-01-11,Cases,,,,OxCGRT
251304,251304,BE,2020-01-11,Deaths,,,,OxCGRT
251305,251305,BE,2020-01-11,E1,0.0,,,OxCGRT
251306,251306,BE,2020-01-11,E2,0.0,,,OxCGRT
251307,251307,BE,2020-01-11,E3,0.0,,,OxCGRT
251308,251308,BE,2020-01-11,E4,0.0,,,OxCGRT
251309,251309,BE,2020-01-11,H1,0.0,,,OxCGRT
251310,251310,BE,2020-01-11,H2,0.0,,,OxCGRT
251311,251311,BE,2020-01-11,H3,0.0,,,OxCGRT
251312,251312,BE,2020-01-11,H4,0.0,,,OxCGRT
251313,251313,BE,2020-01-11,H5,0.0,,,OxCGRT
251314,251314,BE,2020-01-11,H6,0.0,,,OxCGRT
251315,251315,BE,2020-01-11,H7,0.0,,,OxCGRT
251316,251316,BE,2020-01-11,H8,0.0,,,OxCGRT
251317,251317,BE,2020-01-11,I1,0.0,,,OxCGRT
251318,251318,BE,2020-01-11,I1D,0.0,,,OxCGRT
251319,251319,BE,2020-01-11,I2,0.0,,,OxCGRT
251320,251320,BE,2020-01-11,I2D,0.0,,,OxCGRT
251321,251321,BE,2020-01-11,I3,0.0,,,OxCGRT
251322,251322,BE,2020-01-11,I3D,0.0,,,OxCGRT
251323,251323,BE,2020-01-11,I4,0.0,,,OxCGRT
251324,251324,BE,2020-01-11,I4D,0.0,,,OxCGRT
251325,251325,BE,2020-01-11,I4L,0.0,,,OxCGRT
251326,251326,BE,2020-01-11,I4LD,0.0,,,OxCGRT
251327,251327,BE,2020-01-11,M1,,,,OxCGRT
251328,251328,BE,2020-01-12,C1,0.0,,,OxCGRT
251329,251329,BE,2020-01-12,C2,0.0,,,OxCGRT
251330,251330,BE,2020-01-12,C3,0.0,,,OxCGRT
251331,251331,BE,2020-01-12,C4,0.0,,,OxCGRT
251332,251332,BE,2020-01-12,C5,0.0,,,OxCGRT
251333,251333,BE,2020-01-12,C6,0.0,,,OxCGRT
251334,251334,BE,2020-01-12,C7,0.0,,,OxCGRT
251335,251335,BE,2020-01-12,C8,0.0,,,OxCGRT
251336,251336,BE,2020-01-12,Cases,,,,OxCGRT
251337,251337,BE,2020-01-12,Deaths,,,,OxCGRT
251338,251338,BE,2020-01-12,E1,0.0,,,OxCGRT
251339,251339,BE,2020-01-12,E2,0.0,,,OxCGRT
251340,251340,BE,2020-01-12,E3,0.0,,,OxCGRT
251341,251341,BE,2020-01-12,E4,0.0,,,OxCGRT
251342,251342,BE,2020-01-12,H1,0.0,,,OxCGRT
251343,251343,BE,2020-01-12,H2,0.0,,,OxCGRT
251344,251344,BE,2020-01-12,H3,0.0,,,OxCGRT
251345,251345,BE,2020-01-12,H4,0.0,,,OxCGRT
251346,251346,BE,2020-01-12,H5,0.0,,,OxCGRT
251347,251347,BE,2020-01-12,H6,0.0,,,OxCGRT
251348,251348,BE,2020-01-12,H7,0.0,,,OxCGRT
251349,251349,BE,2020-01-12,H8,0.0,,,OxCGRT
251350,251350,BE,2020-01-12,I1,0.0,,,OxCGRT
251351,251351,BE,2020-01-12,I1D,0.0,,,OxCGRT
251352,251352,BE,2020-01-12,I2,0.0,,,OxCGRT
251353,251353,BE,2020-01-12,I2D,0.0,,,OxCGRT
251354,251354,BE,2020-01-12,I3,0.0,,,OxCGRT
251355,251355,BE,2020-01-12,I3D,0.0,,,OxCGRT
251356,251356,BE,2020-01-12,I4,0.0,,,OxCGRT
251357,251357,BE,2020-01-12,I4D,0.0,,,OxCGRT
251358,251358,BE,2020-01-12,I4L,0.0,,,OxCGRT
251359,251359,BE,2020-01-12,I4LD,0.0,,,OxCGRT
251360,251360,BE,2020-01-12,M1,,,,OxCGRT
251361,251361,BE,2020-01-13,C1,0.0,,,OxCGRT
251362,251362,BE,2020-01-13,C2,0.0,,,OxCGRT
251363,251363,BE,2020-01-13,C3,0.0,,,OxCGRT
251364,251364,BE,2020-01-13,C4,0.0,,,OxCGRT
251365,251365,BE,2020-01-13,C5,0.0,,,OxCGRT
251366,251366,BE,2020-01-13,C6,0.0,,,OxCGRT
251367,251367,BE,2020-01-13,C7,0.0,,,OxCGRT
251368,251368,BE,2020-01-13,C8,0.0,,,OxCGRT
251369,251369,BE,2020-01-13,Cases,,,,OxCGRT
251370,251370,BE,2020-01-13,Deaths,,,,OxCGRT
251371,251371,BE,2020-01-13,E1,0.0,,,OxCGRT
251372,251372,BE,2020-01-13,E2,0.0,,,OxCGRT
251373,251373,BE,2020-01-13,E3,0.0,,,OxCGRT
251374,251374,BE,2020-01-13,E4,0.0,,,OxCGRT
251375,251375,BE,2020-01-13,H1,0.0,,,OxCGRT
251376,251376,BE,2020-01-13,H2,0.0,,,OxCGRT
251377,251377,BE,2020-01-13,H3,0.0,,,OxCGRT
251378,251378,BE,2020-01-13,H4,0.0,,,OxCGRT
251379,251379,BE,2020-01-13,H5,0.0,,,OxCGRT
251380,251380,BE,2020-01-13,H6,0.0,,,OxCGRT
251381,251381,BE,2020-01-13,H7,0.0,,,OxCGRT
251382,251382,BE,2020-01-13,H8,0.0,,,OxCGRT
251383,251383,BE,2020-01-13,I1,0.0,,,OxCGRT
251384,251384,BE,2020-01-13,I1D,0.0,,,OxCGRT
251385,251385,BE,2020-01-13,I2,0.0,,,OxCGRT
251386,251386,BE,2020-01-13,I2D,0.0,,,OxCGRT
251387,251387,BE,2020-01-13,I3,0.0,,,OxCGRT
251388,251388,BE,2020-01-13,I3D,0.0,,,OxCGRT
251389,251389,BE,2020-01-13,I4,0.0,,,OxCGRT
251390,251390,BE,2020-01-13,I4D,0.0,,,OxCGRT
251391,251391,BE,2020-01-13,I4L,0.0,,,OxCGRT
251392,251392,BE,2020-01-13,I4LD,0.0,,,OxCGRT
251393,251393,BE,2020-01-13,M1,,,,OxCGRT
251394,251394,BE,2020-01-14,C1,0.0,,,OxCGRT
251395,251395,BE,2020-01-14,C2,0.0,,,OxCGRT
251396,251396,BE,2020-01-14,C3,0.0,,,OxCGRT
251397,251397,BE,2020-01-14,C4,0.0,,,OxCGRT
