,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
78268,78268,BE,2020-01-18,0.0,0.0,Deaths,Total,Total,JRC
78269,78269,BE,2020-01-18,0.0,0.0,Hospitalized,Total,Total,JRC
78270,78270,BE,2020-01-18,0.0,0.0,ICU,Total,Total,JRC
78271,78271,BE,2020-01-19,17.0,0.0,Active,Total,Total,JRC
78272,78272,BE,2020-01-19,17.0,0.0,Confirmed,Total,Total,JRC
78273,78273,BE,2020-01-19,0.0,0.0,Deaths,Total,Total,JRC
78274,78274,BE,2020-01-19,0.0,0.0,Hospitalized,Total,Total,JRC
78275,78275,BE,2020-01-19,0.0,0.0,ICU,Total,Total,JRC
78276,78276,BE,2020-01-20,17.0,0.0,Active,Total,Total,JRC
78277,78277,BE,2020-01-20,17.0,0.0,Confirmed,Total,Total,JRC
78278,78278,BE,2020-01-20,0.0,0.0,Deaths,Total,Total,JRC
78279,78279,BE,2020-01-20,0.0,0.0,Hospitalized,Total,Total,JRC
78280,78280,BE,2020-01-20,0.0,0.0,ICU,Total,Total,JRC
78281,78281,BE,2020-01-21,17.0,0.0,Active,Total,Total,JRC
78282,78282,BE,2020-01-21,17.0,0.0,Confirmed,Total,Total,JRC
78283,78283,BE,2020-01-21,0.0,0.0,Deaths,Total,Total,JRC
78284,78284,BE,2020-01-21,0.0,0.0,Hospitalized,Total,Total,JRC
78285,78285,BE,2020-01-21,0.0,0.0,ICU,Total,Total,JRC
78286,78286,BE,2020-01-22,0.0,0.0,Active,Total,Total,JHU
78287,78287,BE,2020-01-22,17.0,0.0,Active,Total,Total,JRC
78288,78288,BE,2020-01-22,0.0,0.0,Confirmed,Total,Total,JHU
78289,78289,BE,2020-01-22,17.0,0.0,Confirmed,Total,Total,JRC
78290,78290,BE,2020-01-22,0.0,0.0,Deaths,Total,Total,JHU
78291,78291,BE,2020-01-22,0.0,0.0,Deaths,Total,Total,JRC
78292,78292,BE,2020-01-22,0.0,0.0,Hospitalized,Total,Total,JRC
78293,78293,BE,2020-01-22,0.0,0.0,ICU,Total,Total,JRC
78294,78294,BE,2020-01-22,0.0,0.0,Recovered,Total,Total,JHU
78295,78295,BE,2020-01-23,0.0,0.0,Active,Total,Total,JHU
78296,78296,BE,2020-01-23,17.0,0.0,Active,Total,Total,JRC
78297,78297,BE,2020-01-23,0.0,0.0,Confirmed,Total,Total,JHU
78298,78298,BE,2020-01-23,17.0,0.0,Confirmed,Total,Total,JRC
78299,78299,BE,2020-01-23,0.0,0.0,Deaths,Total,Total,JHU
78300,78300,BE,2020-01-23,0.0,0.0,Deaths,Total,Total,JRC
78301,78301,BE,2020-01-23,0.0,0.0,Hospitalized,Total,Total,JRC
78302,78302,BE,2020-01-23,0.0,0.0,ICU,Total,Total,JRC
78303,78303,BE,2020-01-23,0.0,0.0,Recovered,Total,Total,JHU
78304,78304,BE,2020-01-24,0.0,0.0,Active,Total,Total,JHU
78305,78305,BE,2020-01-24,17.0,0.0,Active,Total,Total,JRC
78306,78306,BE,2020-01-24,0.0,0.0,Confirmed,Total,Total,JHU
78307,78307,BE,2020-01-24,17.0,0.0,Confirmed,Total,Total,JRC
78308,78308,BE,2020-01-24,0.0,0.0,Deaths,Total,Total,JHU
78309,78309,BE,2020-01-24,0.0,0.0,Deaths,Total,Total,JRC
78310,78310,BE,2020-01-24,0.0,0.0,Hospitalized,Total,Total,JRC
78311,78311,BE,2020-01-24,0.0,0.0,ICU,Total,Total,JRC
78312,78312,BE,2020-01-24,0.0,0.0,Recovered,Total,Total,JHU
78313,78313,BE,2020-01-25,0.0,0.0,Active,Total,Total,JHU
78314,78314,BE,2020-01-25,17.0,0.0,Active,Total,Total,JRC
78315,78315,BE,2020-01-25,0.0,0.0,Confirmed,Total,Total,JHU
78316,78316,BE,2020-01-25,17.0,0.0,Confirmed,Total,Total,JRC
78317,78317,BE,2020-01-25,0.0,0.0,Deaths,Total,Total,JHU
78318,78318,BE,2020-01-25,0.0,0.0,Deaths,Total,Total,JRC
78319,78319,BE,2020-01-25,0.0,0.0,Hospitalized,Total,Total,JRC
78320,78320,BE,2020-01-25,0.0,0.0,ICU,Total,Total,JRC
78321,78321,BE,2020-01-25,0.0,0.0,Recovered,Total,Total,JHU
78322,78322,BE,2020-01-26,0.0,0.0,Active,Total,Total,JHU
78323,78323,BE,2020-01-26,17.0,0.0,Active,Total,Total,JRC
78324,78324,BE,2020-01-26,0.0,0.0,Confirmed,Total,Total,JHU
78325,78325,BE,2020-01-26,17.0,0.0,Confirmed,Total,Total,JRC
78326,78326,BE,2020-01-26,0.0,0.0,Deaths,Total,Total,JHU
78327,78327,BE,2020-01-26,0.0,0.0,Deaths,Total,Total,JRC
78328,78328,BE,2020-01-26,0.0,0.0,Hospitalized,Total,Total,JRC
78329,78329,BE,2020-01-26,0.0,0.0,ICU,Total,Total,JRC
78330,78330,BE,2020-01-26,0.0,0.0,Recovered,Total,Total,JHU
78331,78331,BE,2020-01-27,0.0,0.0,Active,Total,Total,JHU
78332,78332,BE,2020-01-27,17.0,0.0,Active,Total,Total,JRC
78333,78333,BE,2020-01-27,0.0,0.0,Confirmed,Total,Total,JHU
78334,78334,BE,2020-01-27,17.0,0.0,Confirmed,Total,Total,JRC
78335,78335,BE,2020-01-27,0.0,0.0,Deaths,Total,Total,JHU
78336,78336,BE,2020-01-27,0.0,0.0,Deaths,Total,Total,JRC
78337,78337,BE,2020-01-27,0.0,0.0,Hospitalized,Total,Total,JRC
78338,78338,BE,2020-01-27,0.0,0.0,ICU,Total,Total,JRC
78339,78339,BE,2020-01-27,0.0,0.0,Recovered,Total,Total,JHU
78340,78340,BE,2020-01-28,0.0,0.0,Active,Total,Total,JHU
78341,78341,BE,2020-01-28,17.0,0.0,Active,Total,Total,JRC
78342,78342,BE,2020-01-28,0.0,0.0,Confirmed,Total,Total,JHU
78343,78343,BE,2020-01-28,17.0,0.0,Confirmed,Total,Total,JRC
78344,78344,BE,2020-01-28,0.0,0.0,Deaths,Total,Total,JHU
78345,78345,BE,2020-01-28,0.0,0.0,Deaths,Total,Total,JRC
78346,78346,BE,2020-01-28,0.0,0.0,Hospitalized,Total,Total,JRC
78347,78347,BE,2020-01-28,0.0,0.0,ICU,Total,Total,JRC
78348,78348,BE,2020-01-28,0.0,0.0,Recovered,Total,Total,JHU
78349,78349,BE,2020-01-29,0.0,0.0,Active,Total,Total,JHU
78350,78350,BE,2020-01-29,17.0,0.0,Active,Total,Total,JRC
78351,78351,BE,2020-01-29,0.0,0.0,Confirmed,Total,Total,JHU
78352,78352,BE,2020-01-29,17.0,0.0,Confirmed,Total,Total,JRC
78353,78353,BE,2020-01-29,0.0,0.0,Deaths,Total,Total,JHU
78354,78354,BE,2020-01-29,0.0,0.0,Deaths,Total,Total,JRC
78355,78355,BE,2020-01-29,0.0,0.0,Hospitalized,Total,Total,JRC
78356,78356,BE,2020-01-29,0.0,0.0,ICU,Total,Total,JRC
78357,78357,BE,2020-01-29,0.0,0.0,Recovered,Total,Total,JHU
78358,78358,BE,2020-01-30,0.0,0.0,Active,Total,Total,JHU
78359,78359,BE,2020-01-30,17.0,0.0,Active,Total,Total,JRC
78360,78360,BE,2020-01-30,0.0,0.0,Confirmed,Total,Total,JHU
78361,78361,BE,2020-01-30,17.0,0.0,Confirmed,Total,Total,JRC
78362,78362,BE,2020-01-30,0.0,0.0,Deaths,Total,Total,JHU
78363,78363,BE,2020-01-30,0.0,0.0,Deaths,Total,Total,JRC
78364,78364,BE,2020-01-30,0.0,0.0,Hospitalized,Total,Total,JRC
78365,78365,BE,2020-01-30,0.0,0.0,ICU,Total,Total,JRC
78366,78366,BE,2020-01-30,0.0,0.0,Recovered,Total,Total,JHU
78367,78367,BE,2020-01-31,0.0,0.0,Active,Total,Total,JHU
78368,78368,BE,2020-01-31,17.0,0.0,Active,Total,Total,JRC
78369,78369,BE,2020-01-31,0.0,0.0,Confirmed,Total,Total,JHU
78370,78370,BE,2020-01-31,17.0,0.0,Confirmed,Total,Total,JRC
78371,78371,BE,2020-01-31,0.0,0.0,Deaths,Total,Total,JHU
78372,78372,BE,2020-01-31,0.0,0.0,Deaths,Total,Total,JRC
78373,78373,BE,2020-01-31,0.0,0.0,Hospitalized,Total,Total,JRC
78374,78374,BE,2020-01-31,0.0,0.0,ICU,Total,Total,JRC
78375,78375,BE,2020-01-31,0.0,0.0,Recovered,Total,Total,JHU
78376,78376,BE,2020-02-01,0.0,0.0,Active,Total,Total,JHU
78377,78377,BE,2020-02-01,17.0,0.0,Active,Total,Total,JRC
78378,78378,BE,2020-02-01,0.0,0.0,Confirmed,Total,Total,JHU
78379,78379,BE,2020-02-01,17.0,0.0,Confirmed,Total,Total,JRC
78380,78380,BE,2020-02-01,0.0,0.0,Deaths,Total,Total,JHU
78381,78381,BE,2020-02-01,0.0,0.0,Deaths,Total,Total,JRC
78382,78382,BE,2020-02-01,0.0,0.0,Hospitalized,Total,Total,JRC
78383,78383,BE,2020-02-01,0.0,0.0,ICU,Total,Total,JRC
78384,78384,BE,2020-02-01,0.0,0.0,Recovered,Total,Total,JHU
78385,78385,BE,2020-02-02,0.0,0.0,Active,Total,Total,JHU
78386,78386,BE,2020-02-02,17.0,0.0,Active,Total,Total,JRC
78387,78387,BE,2020-02-02,0.0,0.0,Confirmed,Total,Total,JHU
78388,78388,BE,2020-02-02,17.0,0.0,Confirmed,Total,Total,JRC
78389,78389,BE,2020-02-02,0.0,0.0,Deaths,Total,Total,JHU
78390,78390,BE,2020-02-02,0.0,0.0,Deaths,Total,Total,JRC
78391,78391,BE,2020-02-02,0.0,0.0,Hospitalized,Total,Total,JRC
78392,78392,BE,2020-02-02,0.0,0.0,ICU,Total,Total,JRC
78393,78393,BE,2020-02-02,0.0,0.0,Recovered,Total,Total,JHU
78394,78394,BE,2020-02-03,0.0,0.0,Active,Total,Total,JHU
78395,78395,BE,2020-02-03,17.0,0.0,Active,Total,Total,JRC
78396,78396,BE,2020-02-03,0.0,0.0,Confirmed,Total,Total,JHU
78397,78397,BE,2020-02-03,17.0,0.0,Confirmed,Total,Total,JRC
78398,78398,BE,2020-02-03,0.0,0.0,Deaths,Total,Total,JHU
78399,78399,BE,2020-02-03,0.0,0.0,Deaths,Total,Total,JRC
78400,78400,BE,2020-02-03,0.0,0.0,Hospitalized,Total,Total,JRC
78401,78401,BE,2020-02-03,0.0,0.0,ICU,Total,Total,JRC
78402,78402,BE,2020-02-03,0.0,0.0,Recovered,Total,Total,JHU
78403,78403,BE,2020-02-04,1.0,1.0,Active,Total,Total,JHU
78404,78404,BE,2020-02-04,17.0,0.0,Active,Total,Total,JRC
78405,78405,BE,2020-02-04,1.0,1.0,Confirmed,Total,Total,JHU
78406,78406,BE,2020-02-04,17.0,0.0,Confirmed,Total,Total,JRC
78407,78407,BE,2020-02-04,0.0,0.0,Deaths,Total,Total,JHU
78408,78408,BE,2020-02-04,0.0,0.0,Deaths,Total,Total,JRC
78409,78409,BE,2020-02-04,0.0,0.0,Hospitalized,Total,Total,JRC
78410,78410,BE,2020-02-04,0.0,0.0,ICU,Total,Total,JRC
78411,78411,BE,2020-02-04,0.0,0.0,Recovered,Total,Total,JHU
78412,78412,BE,2020-02-05,1.0,0.0,Active,Total,Total,JHU
78413,78413,BE,2020-02-05,17.0,0.0,Active,Total,Total,JRC
78414,78414,BE,2020-02-05,1.0,0.0,Confirmed,Total,Total,JHU
78415,78415,BE,2020-02-05,17.0,0.0,Confirmed,Total,Total,JRC
78416,78416,BE,2020-02-05,0.0,0.0,Deaths,Total,Total,JHU
78417,78417,BE,2020-02-05,0.0,0.0,Deaths,Total,Total,JRC
78418,78418,BE,2020-02-05,0.0,0.0,Hospitalized,Total,Total,JRC
78419,78419,BE,2020-02-05,0.0,0.0,ICU,Total,Total,JRC
78420,78420,BE,2020-02-05,0.0,0.0,Recovered,Total,Total,JHU
78421,78421,BE,2020-02-06,1.0,0.0,Active,Total,Total,JHU
78422,78422,BE,2020-02-06,17.0,0.0,Active,Total,Total,JRC
78423,78423,BE,2020-02-06,1.0,0.0,Confirmed,Total,Total,JHU
78424,78424,BE,2020-02-06,17.0,0.0,Confirmed,Total,Total,JRC
78425,78425,BE,2020-02-06,0.0,0.0,Deaths,Total,Total,JHU
78426,78426,BE,2020-02-06,0.0,0.0,Deaths,Total,Total,JRC
78427,78427,BE,2020-02-06,0.0,0.0,Hospitalized,Total,Total,JRC
78428,78428,BE,2020-02-06,0.0,0.0,ICU,Total,Total,JRC
78429,78429,BE,2020-02-06,0.0,0.0,Recovered,Total,Total,JHU
78430,78430,BE,2020-02-07,1.0,0.0,Active,Total,Total,JHU
78431,78431,BE,2020-02-07,17.0,0.0,Active,Total,Total,JRC
78432,78432,BE,2020-02-07,1.0,0.0,Confirmed,Total,Total,JHU
78433,78433,BE,2020-02-07,17.0,0.0,Confirmed,Total,Total,JRC
78434,78434,BE,2020-02-07,0.0,0.0,Deaths,Total,Total,JHU
78435,78435,BE,2020-02-07,0.0,0.0,Deaths,Total,Total,JRC
78436,78436,BE,2020-02-07,0.0,0.0,Hospitalized,Total,Total,JRC
78437,78437,BE,2020-02-07,0.0,0.0,ICU,Total,Total,JRC
78438,78438,BE,2020-02-07,0.0,0.0,Recovered,Total,Total,JHU
78439,78439,BE,2020-02-08,1.0,0.0,Active,Total,Total,JHU
78440,78440,BE,2020-02-08,17.0,0.0,Active,Total,Total,JRC
78441,78441,BE,2020-02-08,1.0,0.0,Confirmed,Total,Total,JHU
78442,78442,BE,2020-02-08,17.0,0.0,Confirmed,Total,Total,JRC
78443,78443,BE,2020-02-08,0.0,0.0,Deaths,Total,Total,JHU
78444,78444,BE,2020-02-08,0.0,0.0,Deaths,Total,Total,JRC
78445,78445,BE,2020-02-08,0.0,0.0,Hospitalized,Total,Total,JRC
78446,78446,BE,2020-02-08,0.0,0.0,ICU,Total,Total,JRC
78447,78447,BE,2020-02-08,0.0,0.0,Recovered,Total,Total,JHU
78448,78448,BE,2020-02-09,1.0,0.0,Active,Total,Total,JHU
78449,78449,BE,2020-02-09,17.0,0.0,Active,Total,Total,JRC
78450,78450,BE,2020-02-09,1.0,0.0,Confirmed,Total,Total,JHU
78451,78451,BE,2020-02-09,17.0,0.0,Confirmed,Total,Total,JRC
78452,78452,BE,2020-02-09,0.0,0.0,Deaths,Total,Total,JHU
78453,78453,BE,2020-02-09,0.0,0.0,Deaths,Total,Total,JRC
78454,78454,BE,2020-02-09,0.0,0.0,Hospitalized,Total,Total,JRC
78455,78455,BE,2020-02-09,0.0,0.0,ICU,Total,Total,JRC
78456,78456,BE,2020-02-09,0.0,0.0,Recovered,Total,Total,JHU
78457,78457,BE,2020-02-10,1.0,0.0,Active,Total,Total,JHU
78458,78458,BE,2020-02-10,17.0,0.0,Active,Total,Total,JRC
78459,78459,BE,2020-02-10,1.0,0.0,Confirmed,Total,Total,JHU
78460,78460,BE,2020-02-10,17.0,0.0,Confirmed,Total,Total,JRC
78461,78461,BE,2020-02-10,0.0,0.0,Deaths,Total,Total,JHU
78462,78462,BE,2020-02-10,0.0,0.0,Deaths,Total,Total,JRC
78463,78463,BE,2020-02-10,0.0,0.0,Hospitalized,Total,Total,JRC
78464,78464,BE,2020-02-10,0.0,0.0,ICU,Total,Total,JRC
78465,78465,BE,2020-02-10,0.0,0.0,Recovered,Total,Total,JHU
78466,78466,BE,2020-02-11,1.0,0.0,Active,Total,Total,JHU
78467,78467,BE,2020-02-11,17.0,0.0,Active,Total,Total,JRC
78468,78468,BE,2020-02-11,1.0,0.0,Confirmed,Total,Total,JHU
78469,78469,BE,2020-02-11,17.0,0.0,Confirmed,Total,Total,JRC
78470,78470,BE,2020-02-11,0.0,0.0,Deaths,Total,Total,JHU
78471,78471,BE,2020-02-11,0.0,0.0,Deaths,Total,Total,JRC
78472,78472,BE,2020-02-11,0.0,0.0,Hospitalized,Total,Total,JRC
78473,78473,BE,2020-02-11,0.0,0.0,ICU,Total,Total,JRC
78474,78474,BE,2020-02-11,0.0,0.0,Recovered,Total,Total,JHU
78475,78475,BE,2020-02-12,1.0,0.0,Active,Total,Total,JHU
78476,78476,BE,2020-02-12,17.0,0.0,Active,Total,Total,JRC
78477,78477,BE,2020-02-12,1.0,0.0,Confirmed,Total,Total,JHU
78478,78478,BE,2020-02-12,17.0,0.0,Confirmed,Total,Total,JRC
78479,78479,BE,2020-02-12,0.0,0.0,Deaths,Total,Total,JHU
78480,78480,BE,2020-02-12,0.0,0.0,Deaths,Total,Total,JRC
78481,78481,BE,2020-02-12,0.0,0.0,Hospitalized,Total,Total,JRC
78482,78482,BE,2020-02-12,0.0,0.0,ICU,Total,Total,JRC
78483,78483,BE,2020-02-12,0.0,0.0,Recovered,Total,Total,JHU
78484,78484,BE,2020-02-13,1.0,0.0,Active,Total,Total,JHU
78485,78485,BE,2020-02-13,17.0,0.0,Active,Total,Total,JRC
78486,78486,BE,2020-02-13,1.0,0.0,Confirmed,Total,Total,JHU
78487,78487,BE,2020-02-13,17.0,0.0,Confirmed,Total,Total,JRC
78488,78488,BE,2020-02-13,0.0,0.0,Deaths,Total,Total,JHU
78489,78489,BE,2020-02-13,0.0,0.0,Deaths,Total,Total,JRC
78490,78490,BE,2020-02-13,0.0,0.0,Hospitalized,Total,Total,JRC
78491,78491,BE,2020-02-13,0.0,0.0,ICU,Total,Total,JRC
78492,78492,BE,2020-02-13,0.0,0.0,Recovered,Total,Total,JHU
78493,78493,BE,2020-02-14,1.0,0.0,Active,Total,Total,JHU
78494,78494,BE,2020-02-14,17.0,0.0,Active,Total,Total,JRC
78495,78495,BE,2020-02-14,1.0,0.0,Confirmed,Total,Total,JHU
78496,78496,BE,2020-02-14,17.0,0.0,Confirmed,Total,Total,JRC
78497,78497,BE,2020-02-14,0.0,0.0,Deaths,Total,Total,JHU
78498,78498,BE,2020-02-14,0.0,0.0,Deaths,Total,Total,JRC
78499,78499,BE,2020-02-14,0.0,0.0,Hospitalized,Total,Total,JRC
78500,78500,BE,2020-02-14,0.0,0.0,ICU,Total,Total,JRC
78501,78501,BE,2020-02-14,0.0,0.0,Recovered,Total,Total,JHU
78502,78502,BE,2020-02-15,1.0,0.0,Active,Total,Total,JHU
78503,78503,BE,2020-02-15,17.0,0.0,Active,Total,Total,JRC
78504,78504,BE,2020-02-15,1.0,0.0,Confirmed,Total,Total,JHU
78505,78505,BE,2020-02-15,17.0,0.0,Confirmed,Total,Total,JRC
78506,78506,BE,2020-02-15,0.0,0.0,Deaths,Total,Total,JHU
78507,78507,BE,2020-02-15,0.0,0.0,Deaths,Total,Total,JRC
78508,78508,BE,2020-02-15,0.0,0.0,Hospitalized,Total,Total,JRC
78509,78509,BE,2020-02-15,0.0,0.0,ICU,Total,Total,JRC
78510,78510,BE,2020-02-15,0.0,0.0,Recovered,Total,Total,JHU
78511,78511,BE,2020-02-16,1.0,0.0,Active,Total,Total,JHU
78512,78512,BE,2020-02-16,17.0,0.0,Active,Total,Total,JRC
78513,78513,BE,2020-02-16,1.0,0.0,Confirmed,Total,Total,JHU
78514,78514,BE,2020-02-16,17.0,0.0,Confirmed,Total,Total,JRC
78515,78515,BE,2020-02-16,0.0,0.0,Deaths,Total,Total,JHU
78516,78516,BE,2020-02-16,0.0,0.0,Deaths,Total,Total,JRC
78517,78517,BE,2020-02-16,0.0,0.0,Hospitalized,Total,Total,JRC
78518,78518,BE,2020-02-16,0.0,0.0,ICU,Total,Total,JRC
78519,78519,BE,2020-02-16,0.0,0.0,Recovered,Total,Total,JHU
78520,78520,BE,2020-02-17,0.0,-1.0,Active,Total,Total,JHU
78521,78521,BE,2020-02-17,17.0,0.0,Active,Total,Total,JRC
78522,78522,BE,2020-02-17,1.0,0.0,Confirmed,Total,Total,JHU
78523,78523,BE,2020-02-17,17.0,0.0,Confirmed,Total,Total,JRC
78524,78524,BE,2020-02-17,0.0,0.0,Deaths,Total,Total,JHU
78525,78525,BE,2020-02-17,0.0,0.0,Deaths,Total,Total,JRC
78526,78526,BE,2020-02-17,0.0,0.0,Hospitalized,Total,Total,JRC
78527,78527,BE,2020-02-17,0.0,0.0,ICU,Total,Total,JRC
78528,78528,BE,2020-02-17,1.0,1.0,Recovered,Total,Total,JHU
78529,78529,BE,2020-02-18,0.0,0.0,Active,Total,Total,JHU
78530,78530,BE,2020-02-18,17.0,0.0,Active,Total,Total,JRC
78531,78531,BE,2020-02-18,1.0,0.0,Confirmed,Total,Total,JHU
78532,78532,BE,2020-02-18,17.0,0.0,Confirmed,Total,Total,JRC
78533,78533,BE,2020-02-18,0.0,0.0,Deaths,Total,Total,JHU
78534,78534,BE,2020-02-18,0.0,0.0,Deaths,Total,Total,JRC
78535,78535,BE,2020-02-18,0.0,0.0,Hospitalized,Total,Total,JRC
78536,78536,BE,2020-02-18,0.0,0.0,ICU,Total,Total,JRC
78537,78537,BE,2020-02-18,1.0,0.0,Recovered,Total,Total,JHU
78538,78538,BE,2020-02-19,0.0,0.0,Active,Total,Total,JHU
78539,78539,BE,2020-02-19,17.0,0.0,Active,Total,Total,JRC
78540,78540,BE,2020-02-19,1.0,0.0,Confirmed,Total,Total,JHU
78541,78541,BE,2020-02-19,17.0,0.0,Confirmed,Total,Total,JRC
78542,78542,BE,2020-02-19,0.0,0.0,Deaths,Total,Total,JHU
78543,78543,BE,2020-02-19,0.0,0.0,Deaths,Total,Total,JRC
78544,78544,BE,2020-02-19,0.0,0.0,Hospitalized,Total,Total,JRC
78545,78545,BE,2020-02-19,0.0,0.0,ICU,Total,Total,JRC
78546,78546,BE,2020-02-19,1.0,0.0,Recovered,Total,Total,JHU
78547,78547,BE,2020-02-20,0.0,0.0,Active,Total,Total,JHU
